Path,File,E_Tot,E_Ref,E_Corr,E_SS,E_OS
./opt-HBIL-structures/mp2-VQZ-mpyr/,mpyr-Cl-p1-opt-all.out,[H],-710.4082396152125511,-1.3731591157031362,-0.3107588326411413,-1.0624002830548425
./opt-HBIL-structures/mp2-VQZ-mpyr/,mpyr-Cl-p1-opt-frag1.out,[H],-459.5728227942103103,-0.2209511063789750,-0.0525488551279921,-0.1684022512509828
./opt-HBIL-structures/mp2-VQZ-mpyr/,mpyr-mOSO3-p1-opt-all.out,[H],-987.6156446974105165,-2.5840215740632586,-0.6241749157870021,-1.9598466582731078
./opt-HBIL-structures/mp2-VQZ-mpyr/,mpyr-mOSO3-p1-opt-frag0.out,[H],-250.6637382398753857,-1.1343097623005964,-0.2497922051702964,-0.8845175571297439
./opt-HBIL-structures/mp2-VQZ-mpyr/,mpyr-mSO3-p1-opt-all.out,[H],-912.7259527266704708,-2.3348008764265895,-0.5592634906667846,-1.7755373857581540
./opt-HBIL-structures/mp2-VQZ-mpyr/,mpyr-mSO3-p1-opt-frag0.out,[H],-250.6631690312077012,-1.1341986108503650,-0.2497292660218716,-0.8844693448262793
./opt-HBIL-structures/mp2-VQZ-mpyr/,mpyr-mOSO3-p1-opt-frag1.out,[H],-736.7963865133410764,-1.4311718434662104,-0.3652651640806001,-1.0659066793853125
./opt-HBIL-structures/mp2-VQZ-mpyr/,mpyr-mSO3-p1-opt-frag1.out,[H],-661.8961240022574657,-1.1810918721728103,-0.2996623661908406,-0.8814295059802620
./opt-HBIL-structures/mp2-VQZ-mpyr/,mpyr-NO3-p1-opt-all.out,[H],-529.8788704036759327,-2.1505956221224838,-0.5222912131301634,-1.6283044089847984
./opt-HBIL-structures/mp2-VQZ-mpyr/,mpyr-TFA-p1-opt-all.out,[H],-774.8974167173781780,-2.8135221470976410,-0.6904359542723205,-2.1230861928226861
./opt-HBIL-structures/mp2-VQZ-mpyr/,mpyr-NO3-p1-opt-frag0.out,[H],-250.6631690808765711,-1.1341925625962439,-0.2497470576464954,-0.8844455049461328
./opt-HBIL-structures/mp2-VQZ-mpyr/,mpyr-NO3-p1-opt-frag1.out,[H],-279.0522064962406148,-0.9955368099305709,-0.2629165158540434,-0.7326202940759580
./opt-HBIL-structures/mp2-VQZ-mpyr/,mpyr-TFA-p1-opt-frag0.out,[H],-250.6621470951176320,-1.1345145815212556,-0.2498781996621530,-0.8846363818574817
./opt-HBIL-structures/mp2-VQZ-mpyr/,mpyr-TFA-p1-opt-frag1.out,[H],-524.0789245808384749,-1.6582598628142426,-0.4306060061329735,-1.2276538566802555
./opt-HBIL-structures/mp2-VQZ-TMEA/,TMEA-CF3SO3-p1-opt-all.out,[H],-1210.5670111254398762,-3.1519530703273220,-0.7719148616671592,-2.3800382086590512
./opt-HBIL-structures/mp2-VQZ-TMEA/,TMEA-CF3SO3-p1-opt-frag1.out,[H],-958.6204087434146004,-1.9692949803865301,-0.5152297448769256,-1.4540652355085615
./opt-HBIL-structures/mp2-VQZ-TMEA/,TMEA-CF3SO3-p1-opt-frag0.out,[H],-251.8252372948722382,-1.1687888128073418,-0.2503413122361504,-0.9184475005693267
./opt-HBIL-structures/mp2-VQZ-TMEA/,TMEA-Cl-p1-opt-frag0.out,[H],-251.8245080359044437,-1.1691068318200795,-0.2504692647718557,-0.9186375670465570
./opt-HBIL-structures/mp2-VQZ-TMEA/,TMEA-Cl-p1-opt-all.out,[H],-711.5375939589727068,-1.4023454307677161,-0.3087776982666043,-1.0935677324957302
./opt-HBIL-structures/mp2-VQZ-TMEA/,TMEA-Cl-p1-opt-frag1.out,[H],-459.5728227942067861,-0.2209511063789541,-0.0525488551279843,-0.1684022512509698
./opt-HBIL-structures/mp2-VQZ-TMEA/,TMEA-mOSO3-p1-opt-all.out,[H],-988.7524457352075160,-2.6140581443712789,-0.6221263075799464,-1.9919318367806254
./opt-HBIL-structures/mp2-VQZ-TMEA/,TMEA-mOSO3-p1-opt-frag0.out,[H],-251.8251728215492449,-1.1688350492106474,-0.2503602239485619,-0.9184748252602439
./opt-HBIL-structures/mp2-VQZ-TMEA/,TMEA-mSO3-p1-opt-all.out,[H],-913.8614962736713778,-2.3627861095853948,-0.5562532753844071,-1.8065328341996811
./opt-HBIL-structures/mp2-VQZ-TMEA/,TMEA-mOSO3-p1-opt-frag1.out,[H],-736.7971169661834665,-1.4314631199831978,-0.3653407716653194,-1.0661223483175712
./opt-HBIL-structures/mp2-VQZ-TMEA/,TMEA-mSO3-p1-opt-frag0.out,[H],-251.8250497257780580,-1.1688851556254429,-0.2503772031617796,-0.9185079524618743
./opt-HBIL-structures/mp2-VQZ-TMEA/,TMEA-mSO3-p1-opt-frag1.out,[H],-661.8979389920687026,-1.1806339468591640,-0.2995104429606733,-0.8811235038970120
./opt-HBIL-structures/mp2-VQZ-TMEA/,TMEA-NO3-p1-opt-all.out,[H],-531.0098266344691638,-2.1778861134182970,-0.5195145573414783,-1.6583715560698531
./opt-HBIL-structures/mp2-VQZ-TMEA/,TMEA-NO3-p1-opt-frag0.out,[H],-251.8245172818784567,-1.1690686081793769,-0.2504597867218167,-0.9186088214558198
./opt-HBIL-structures/mp2-VQZ-TMEA/,TMEA-NO3-p1-opt-frag1.out,[H],-279.0531279651370369,-0.9957026770261792,-0.2629797715594757,-0.7327229054664015
./opt-HBIL-structures/mp2-VQZ-TMEA/,TMEA-TFA-p1-opt-all.out,[H],-776.0307282608772539,-2.8413445079019950,-0.6876653243966790,-2.1536791834994053
./opt-HBIL-structures/mp2-VQZ-TMEA/,TMEA-TFA-p1-opt-frag0.out,[H],-251.8245919559830668,-1.1690807344529897,-0.2504874120307199,-0.9185933224202043
./opt-HBIL-structures/mp2-VQZ-TMEA/,TMEA-TFA-p1-opt-frag1.out,[H],-524.0801623560550979,-1.6583417997272496,-0.4305978328651048,-1.2277439668613519
./gasopt-HBIL-structures/srs-mp2-mim/,mim-CF3SO3-p2-gasopt-all.out,[H],-1223.0161363778738632,-2.8775126576286949,-0.7596837700827971,-2.1178288875449955
./gasopt-HBIL-structures/srs-mp2-mim/,mim-Cl-p1-gasopt-all.out,[H],-724.0493714294277652,-1.2695005385493585,-0.3194208823366836,-0.9500796562089667
./gasopt-HBIL-structures/srs-mp2-mim/,mim-Cl-p2-gasopt-frag1.out,[H],-459.5646668064218829,-0.1969193331896146,-0.0493668449821790,-0.1475524882074356
./gasopt-HBIL-structures/srs-mp2-mim/,mim-Cl-p1-gasopt-frag0.out,[H],-263.9349250109315221,-1.0563383593864846,-0.2663475925343136,-0.7899907668514859
./gasopt-HBIL-structures/srs-mp2-mim/,mim-Cl-p1-gasopt-frag1.out,[H],-460.1003265149839763,-0.2035235019734865,-0.0473441734950907,-0.1561793284783944
./gasopt-HBIL-structures/srs-mp2-mim/,mim-CF3SO3-p1-gasopt-all.out,[H],-1223.0097833877152880,-2.8686785474789165,-0.7557145489509620,-2.1129639985270163
./gasopt-HBIL-structures/srs-mp2-mim/,mim-Cl-p2-gasopt-all.out,[H],-724.0294902824883820,-1.2613407215395340,-0.3162392894222365,-0.9451014321157581
./gasopt-HBIL-structures/srs-mp2-mim/,mim-Cl-p2-gasopt-frag0.out,[H],-264.3074012270187723,-1.0495680965112213,-0.2600126111792451,-0.7895554853307493
./gasopt-HBIL-structures/srs-mp2-mim/,mim-CF3SO3-p1-gasopt-frag0.out,[H],-264.3247871351131835,-1.0446502833081344,-0.2588576316550374,-0.7857926516527306
./gasopt-HBIL-structures/srs-mp2-mim/,mim-CF3SO3-p1-gasopt-frag1.out,[H],-958.5544244428374441,-1.8081350424674867,-0.4893668689023131,-1.3187681735650023
./gasopt-HBIL-structures/srs-mp2-mim/,mim-CF3SO3-p2-gasopt-frag0.out,[H],-263.9351121582122914,-1.0562928265098421,-0.2663771545093636,-0.7899156719996642
./gasopt-HBIL-structures/srs-mp2-mim/,mim-CF3SO3-p2-gasopt-frag1.out,[H],-959.0338555141713641,-1.8127661855242387,-0.4877044722078814,-1.3250617133159310
./gasopt-HBIL-structures/srs-mp2-mim/,mim-mOSO3-p1-gasopt-frag1.out,[H],-736.7476752373981981,-1.3241507184770895,-0.3485704940318931,-0.9755802244449600
./gasopt-HBIL-structures/srs-mp2-mim/,mim-mOSO3-p1-gasopt-frag0.out,[H],-264.3239978050503396,-1.0443781475704885,-0.2587781917075688,-0.7855999558625421
./gasopt-HBIL-structures/srs-mp2-mim/,mim-mOSO3-p1-gasopt-all.out,[H],-1001.2088411132054944,-2.3871649768758636,-0.6161879650365560,-1.7709770118372734
./gasopt-HBIL-structures/srs-mp2-mim/,mim-mSO3-p1-gasopt-frag1.out,[H],-662.3803502284179103,-1.0880582728785058,-0.2813801636216387,-0.8066781092565894
./gasopt-HBIL-structures/srs-mp2-mim/,mim-mSO3-p2-gasopt-all.out,[H],-926.3295243522152305,-2.1538892595489529,-0.5533501569539192,-1.6005391025917435
./gasopt-HBIL-structures/srs-mp2-mim/,mim-mSO3-p2-gasopt-frag0.out,[H],-264.3150843383592132,-1.0452533567039408,-0.2589968784325430,-0.7862564782705734
./gasopt-HBIL-structures/srs-mp2-mim/,mim-mSO3-p1-gasopt-all.out,[H],-926.3462277952293107,-2.1532950343463919,-0.5530426620468135,-1.6002523722975734
./gasopt-HBIL-structures/srs-mp2-mim/,mim-mSO3-p1-gasopt-frag0.out,[H],-263.9353885654277292,-1.0563665125929704,-0.2663790280558690,-0.7899874845363275
./gasopt-HBIL-structures/srs-mp2-mim/,mim-mSO3-p2-gasopt-frag1.out,[H],-661.8565340541651949,-1.0891738906638611,-0.2849150864655845,-0.8042588041982179
./gasopt-HBIL-structures/srs-mp2-mim/,mim-NO3-p1-gasopt-frag0.out,[H],-263.9346629147372596,-1.0564519236075904,-0.2663744197869707,-0.7900775038199399
./gasopt-HBIL-structures/srs-mp2-mim/,mim-NO3-p1-gasopt-all.out,[H],-543.5173921165169304,-1.9906047530577908,-0.5198611726009007,-1.4707435804532540
./gasopt-HBIL-structures/srs-mp2-mim/,mim-NO3-p1-gasopt-frag1.out,[H],-279.5530725446361089,-0.9287543933956621,-0.2494872886131358,-0.6792671047822153
./gasopt-HBIL-structures/srs-mp2-mim/,mim-NO3-p2-gasopt-all.out,[H],-543.4860683480962962,-1.9908161111882665,-0.5207553482028879,-1.4700607629849662
./gasopt-HBIL-structures/srs-mp2-mim/,mim-TFA-p1-gasopt-all.out,[H],-788.5040715247198477,-2.5826105117596243,-0.6750371961433069,-1.9075733156122114
./gasopt-HBIL-structures/srs-mp2-mim/,mim-NO3-p2-gasopt-frag0.out,[H],-264.3168602388857380,-1.0450968036711410,-0.2589588825720835,-0.7861379210982515
./gasopt-HBIL-structures/srs-mp2-mim/,mim-NO3-p2-gasopt-frag1.out,[H],-279.0254006337447663,-0.9211892021343172,-0.2507795993727688,-0.6704096027611718
./gasopt-HBIL-structures/srs-mp2-mim/,mim-TFA-p1-gasopt-frag0.out,[H],-264.3182717457189028,-1.0464961819470013,-0.2592740092908612,-0.7872221726557144
./gasopt-HBIL-structures/srs-mp2-mim/,mim-TFA-p1-gasopt-frag1.out,[H],-524.0342034574289301,-1.5253442602437803,-0.4098392263702005,-1.1155050338730668
./gasopt-HBIL-structures/srs-mp2-mim/,mim-TFA-p2-gasopt-all.out,[H],-788.4929253521154351,-2.5873958996915478,-0.6766505594282199,-1.9107453402604357
./gasopt-HBIL-structures/srs-mp2-mim/,mim-TFA-p3-gasopt-all.out,[H],-788.4710176295534438,-2.5901317632514500,-0.6776768632824430,-1.9124548999666171
./gasopt-HBIL-structures/srs-mp2-mim/,mim-TFA-p2-gasopt-frag1.out,[H],-524.0327361665883927,-1.5260013147835958,-0.4098501140365188,-1.1161512007458880
./gasopt-HBIL-structures/srs-mp2-mim/,mim-TFA-p2-gasopt-frag0.out,[H],-264.3171309118128534,-1.0465015695565727,-0.2593451112352173,-0.7871564583209447
./gasopt-HBIL-structures/srs-mp2-mim/,mim-TFA-p3-gasopt-frag1.out,[H],-524.0338418762772790,-1.5258394601529344,-0.4098143003164918,-1.1160251598357021
./gasopt-HBIL-structures/srs-mp2-mim/,mim-TFA-p3-gasopt-frag0.out,[H],-264.3202845921857147,-1.0460061315720288,-0.2591747723779785,-0.7868313591937020
./gasopt-HBIL-structures/srs-mp2-DMEA/,DMEA-mSO3-p1-gasopt-frag1.out,[H],-662.3695488956395820,-1.0900752900405659,-0.2819402236495078,-0.8081350663908627
./gasopt-HBIL-structures/srs-mp2-DMEA/,DMEA-mOSO3-p1-gasopt-frag1.out,[H],-736.7459765302942287,-1.3220911948602745,-0.3479622484435928,-0.9741289464164857
./gasopt-HBIL-structures/srs-mp2-DMEA/,DMEA-NO3-p1-gasopt-frag0.out,[H],-212.3766089445534817,-0.9297301748923956,-0.2068393726242459,-0.7228908022680929
./gasopt-HBIL-structures/srs-mp2-DMEA/,DMEA-NO3-p1-gasopt-frag1.out,[H],-279.5466824058048019,-0.9303835823494107,-0.2499337088227566,-0.6804498735263290
./gasopt-HBIL-structures/srs-mp2-DMEA/,DMEA-Cl-p1-gasopt-all.out,[H],-672.4971486599531545,-1.1464579658023066,-0.2625705136685783,-0.8838874521336106
./gasopt-HBIL-structures/srs-mp2-DMEA/,DMEA-TFA-p1-gasopt-frag0.out,[H],-212.3785725430238642,-0.9300017604985303,-0.2069920326503241,-0.7230097278481705
./gasopt-HBIL-structures/srs-mp2-DMEA/,DMEA-CF3SO3-p1-gasopt-all.out,[H],-1171.4654254896386192,-2.7548668094531674,-0.7020286148511117,-2.0528381945995955
./gasopt-HBIL-structures/srs-mp2-DMEA/,DMEA-TFA-p1-gasopt-frag1.out,[H],-524.5661934337234698,-1.5238634274331997,-0.4058192349894676,-1.1180441924436917
./gasopt-HBIL-structures/srs-mp2-DMEA/,DMEA-CF3SO3-p1-gasopt-frag0.out,[H],-212.7572199433446656,-0.9232020653997096,-0.2013171920477674,-0.7218848733516459
./gasopt-HBIL-structures/srs-mp2-DMEA/,DMEA-mSO3-p1-gasopt-frag0.out,[H],-212.3761501786690644,-0.9297074800016857,-0.2067868275002780,-0.7229206525013483
./gasopt-HBIL-structures/srs-mp2-DMEA/,DMEA-TFA-p1-gasopt-all.out,[H],-736.9706055841081707,-2.4687535583121591,-0.6210762396362133,-1.8476773186730662
./gasopt-HBIL-structures/srs-mp2-DMEA/,DMEA-mOSO3-p1-gasopt-all.out,[H],-949.6700057704183564,-2.2678714438025738,-0.5603865208787179,-1.7074849229203581
./gasopt-HBIL-structures/srs-mp2-DMEA/,DMEA-mOSO3-p1-gasopt-frag0.out,[H],-212.7537569993511397,-0.9239182231155173,-0.2015149160009058,-0.7224033071143310
./gasopt-HBIL-structures/srs-mp2-DMEA/,DMEA-CF3SO3-p1-gasopt-frag1.out,[H],-958.5512190105238233,-1.8082295970033422,-0.4894490094441407,-1.3187805875589940
./gasopt-HBIL-structures/srs-mp2-DMEA/,DMEA-mSO3-p1-gasopt-all.out,[H],-874.7808064043490504,-2.0368250849690979,-0.4980961373279609,-1.5387289476396977
./gasopt-HBIL-structures/srs-mp2-DMEA/,DMEA-NO3-p1-gasopt-all.out,[H],-491.9539647521452821,-1.8716251956337244,-0.4638695351462183,-1.4077556604855930
./gasopt-HBIL-structures/srs-mp2-DMEA/,DMEA-Cl-p1-gasopt-frag0.out,[H],-212.7355443312740704,-0.9267101359138933,-0.2022734542154856,-0.7244366816981317
./gasopt-HBIL-structures/srs-mp2-DMEA/,DMEA-Cl-p1-gasopt-frag1.out,[H],-459.5646668064219398,-0.1969193331896240,-0.0493668449821810,-0.1475524882074430
./gasopt-HBIL-structures/srs-mp2-EtMeNH2/,EtMeNH2-CF3SO3-p1-gasopt-frag0.out,[H],-173.7124365948584455,-0.7461434645176298,-0.1614511808766409,-0.5846922836408079
./gasopt-HBIL-structures/srs-mp2-EtMeNH2/,EtMeNH2-TFA-p1-gasopt-all.out,[H],-697.9320573253992279,-2.2885563799508857,-0.5792690891005057,-1.7092872908476970
./gasopt-HBIL-structures/srs-mp2-EtMeNH2/,EtMeNH2-CF3SO3-p1-gasopt-all.out,[H],-1132.4247095321873076,-2.5768860497220398,-0.6614115172050219,-1.9154745325168048
./gasopt-HBIL-structures/srs-mp2-EtMeNH2/,EtMeNH2-Cl-p1-gasopt-frag0.out,[H],-173.6752094745420720,-0.7519246361421968,-0.1628572046529884,-0.5890674314889537
./gasopt-HBIL-structures/srs-mp2-EtMeNH2/,EtMeNH2-Cl-p1-gasopt-frag1.out,[H],-459.5646668064189839,-0.1969193331896167,-0.0493668449821785,-0.1475524882074382
./gasopt-HBIL-structures/srs-mp2-EtMeNH2/,EtMeNH2-mSO3-p1-gasopt-frag1.out,[H],-661.8522399327999892,-1.0895393577284744,-0.2850194521682128,-0.8045199055602312
./gasopt-HBIL-structures/srs-mp2-EtMeNH2/,EtMeNH2-mOSO3-p1-gasopt-all.out,[H],-910.6311399492792589,-2.0900298123577921,-0.5199991110841009,-1.5700307012733914
./gasopt-HBIL-structures/srs-mp2-EtMeNH2/,EtMeNH2-mOSO3-p1-gasopt-frag0.out,[H],-173.7095648328638049,-0.7466467999264029,-0.1616294640004049,-0.5850173359258209
./gasopt-HBIL-structures/srs-mp2-EtMeNH2/,EtMeNH2-mOSO3-p1-gasopt-frag1.out,[H],-736.7464632976020766,-1.3221477279142944,-0.3479856254664023,-0.9741621024476688
./gasopt-HBIL-structures/srs-mp2-EtMeNH2/,EtMeNH2-mSO3-p1-gasopt-all.out,[H],-835.7451600200400890,-1.8573994177849249,-0.4571328752822555,-1.4002665425015908
./gasopt-HBIL-structures/srs-mp2-EtMeNH2/,EtMeNH2-mSO3-p1-gasopt-frag0.out,[H],-173.7015209771840603,-0.7482450953016718,-0.1620143201355308,-0.5862307751659547
./gasopt-HBIL-structures/srs-mp2-EtMeNH2/,EtMeNH2-NO3-p1-gasopt-all.out,[H],-452.9168511507161838,-1.6916303246601578,-0.4221801461303017,-1.2694501785281853
./gasopt-HBIL-structures/srs-mp2-EtMeNH2/,EtMeNH2-NO3-p1-gasopt-frag0.out,[H],-279.5491230833373493,-0.9301068939888997,-0.2498544985650744,-0.6802523954235007
./gasopt-HBIL-structures/srs-mp2-EtMeNH2/,EtMeNH2-CF3SO3-p1-gasopt-frag1.out,[H],-958.5503986115636508,-1.8087218226254531,-0.4895650719523973,-1.3191567506728497
./gasopt-HBIL-structures/srs-mp2-EtMeNH2/,EtMeNH2-Cl-p1-gasopt-all.out,[H],-633.4538399422416433,-0.9700551295722918,-0.2224806493823648,-0.7475744801898619
./gasopt-HBIL-structures/srs-mp2-EtMeNH2/,EtMeNH2-NO3-p1-gasopt-frag1.out,[H],-173.3386544135661893,-0.7525544985466417,-0.1664708315360372,-0.5860836670103045
./gasopt-HBIL-structures/srs-mp2-EtMeNH2/,EtMeNH2-TFA-p1-gasopt-frag0.out,[H],-173.3393628036522784,-0.7526771334772533,-0.1664800182017823,-0.5861971152752093
./gasopt-HBIL-structures/srs-mp2-EtMeNH2/,EtMeNH2-TFA-p1-gasopt-frag1.out,[H],-524.5682351803104666,-1.5235862054419744,-0.4057560308089454,-1.1178301746329882
./gasopt-HBIL-structures/srs-mp2-EtNH3/,EtNH3-mSO3-p1-gasopt-all.out,[H],-796.7054779024156232,-1.6822832946965123,-0.4174658890875972,-1.2648174056085528
./gasopt-HBIL-structures/srs-mp2-EtNH3/,EtNH3-CF3SO3-p1-gasopt-all.out,[H],-1093.3817042257308003,-2.4036011202378775,-0.6233714977257743,-1.7802296225119252
./gasopt-HBIL-structures/srs-mp2-EtNH3/,EtNH3-CF3SO3-p1-gasopt-frag1.out,[H],-958.5508967316242206,-1.8082823441930760,-0.4894768301049327,-1.3188055140879333
./gasopt-HBIL-structures/srs-mp2-EtNH3/,EtNH3-NO3-p1-gasopt-all.out,[H],-413.8789890679959171,-1.5179418546503811,-0.3834433256968776,-1.1344985289517668
./gasopt-HBIL-structures/srs-mp2-EtNH3/,EtNH3-NO3-p1-gasopt-frag0.out,-134.3133522956127024,,,,
./gasopt-HBIL-structures/srs-mp2-EtNH3/,EtNH3-NO3-p1-gasopt-frag1.out,-279.5756960441880778,,,,
./gasopt-HBIL-structures/srs-mp2-EtNH3/,EtNH3-CF3SO3-p1-gasopt-frag0.out,[H],-134.6623321994399021,-0.5737962180232100,-0.1236105945355606,-0.4501856234876124
./gasopt-HBIL-structures/srs-mp2-EtNH3/,EtNH3-Cl-p1-gasopt-all.out,[H],-594.4143440025334257,-0.7960716581610907,-0.1832473262337732,-0.6128243319272563
./gasopt-HBIL-structures/srs-mp2-EtNH3/,EtNH3-mOSO3-p1-gasopt-frag0.out,-134.3130560579882058,,,,
./gasopt-HBIL-structures/srs-mp2-EtNH3/,EtNH3-mOSO3-p1-gasopt-all.out,[H],-871.5873258698015889,-1.9177626397835450,-0.4816488308193139,-1.4361138089638441
./gasopt-HBIL-structures/srs-mp2-EtNH3/,EtNH3-TFA-p1-gasopt-all.out,[H],-658.8961256128133073,-2.1121074932660795,-0.5394315902344168,-1.5726759030292994
./gasopt-HBIL-structures/srs-mp2-EtNH3/,EtNH3-TFA-p1-gasopt-frag0.out,-134.3128732061746859,,,,
./gasopt-HBIL-structures/srs-mp2-EtNH3/,EtNH3-mSO3-p1-gasopt-frag0.out,-134.3131419578689361,,,,
./gasopt-HBIL-structures/srs-mp2-EtNH3/,EtNH3-TFA-p1-gasopt-frag1.out,-524.6133411979965331,,,,
./gasopt-HBIL-structures/srs-mp2-EtNH3/,EtNH3-Cl-p1-gasopt-frag0.out,[H],-134.5889207406862056,-0.5832716833583320,-0.1256592551721746,-0.4576124281860880
./gasopt-HBIL-structures/srs-mp2-EtNH3/,EtNH3-Cl-p1-gasopt-frag1.out,[H],-459.5646668064262030,-0.1969193331896300,-0.0493668449821833,-0.1475524882074466
./gasopt-HBIL-structures/srs-mp2-EtNH3/,EtNH3-mOSO3-p1-gasopt-frag1.out,-737.2987805061582094,,,,
./gasopt-HBIL-structures/srs-mp2-EtNH3/,EtNH3-mSO3-p1-gasopt-frag1.out,-662.4164227304117958,,,,
./gasopt-HBIL-structures/srs-mp2-mpyr/,mpyr-mSO3-p1-gasopt-frag0.out,[H],-250.6286854922670955,-1.0717502346437249,-0.2426635279499372,-0.8290867066936161
./gasopt-HBIL-structures/srs-mp2-mpyr/,mpyr-NO3-p1-gasopt-all.out,[H],-529.8365534614171111,-2.0200279122534401,-0.5055038017097605,-1.5145241105407692
./gasopt-HBIL-structures/srs-mp2-mpyr/,mpyr-NO3-p1-gasopt-frag0.out,[H],-250.2604315094053504,-1.0765183432219090,-0.2477786793766108,-0.8287396638452248
./gasopt-HBIL-structures/srs-mp2-mpyr/,mpyr-TFA-p1-gasopt-all.out,[H],-774.8530633168409167,-2.6152374588384353,-0.6618295696961380,-1.9534078891396875
./gasopt-HBIL-structures/srs-mp2-mpyr/,mpyr-NO3-p1-gasopt-frag1.out,[H],-279.5468919022554246,-0.9302749371210405,-0.2499044170556244,-0.6803705200650895
./gasopt-HBIL-structures/srs-mp2-mpyr/,mpyr-TFA-p1-gasopt-frag0.out,[H],-250.2607855145853364,-1.0766304592062272,-0.2478400029961373,-0.8287904562100181
./gasopt-HBIL-structures/srs-mp2-mpyr/,mpyr-mSO3-p1-gasopt-all.out,[H],-912.6667846797593029,-2.1860632778206379,-0.5404037546826003,-1.6456595231367357
./gasopt-HBIL-structures/srs-mp2-mpyr/,mpyr-Cl-p1-gasopt-all.out,[H],-710.3823451258735986,-1.2932265709149871,-0.3036758335444451,-0.9895507373703120
./gasopt-HBIL-structures/srs-mp2-mpyr/,mpyr-TFA-p1-gasopt-frag1.out,[H],-524.5668176483251273,-1.5235994507004484,-0.4057403203383094,-1.1178591303620977
./gasopt-HBIL-structures/srs-mp2-mpyr/,mpyr-Cl-p1-gasopt-frag0.out,[H],-250.6277567655515668,-1.0718785328684772,-0.2427432293856849,-0.8291353034823563
./gasopt-HBIL-structures/srs-mp2-mpyr/,mpyr-mSO3-p1-gasopt-frag1.out,[H],-661.8520345071387965,-1.0895345295762802,-0.2850106392735573,-0.8045238903026579
./gasopt-HBIL-structures/srs-mp2-mpyr/,mpyr-CF3SO3-p1-gasopt-frag1.out,[H],-958.5515901854191725,-1.8077978062463325,-0.4893660701797042,-1.3184317360664226
./gasopt-HBIL-structures/srs-mp2-mpyr/,mpyr-Cl-p1-gasopt-frag1.out,[H],-459.5646668064260894,-0.1969193331896252,-0.0493668449821814,-0.1475524882074437
./gasopt-HBIL-structures/srs-mp2-mpyr/,mpyr-CF3SO3-p1-gasopt-all.out,[H],-1209.3477602156353896,-2.9025108113174234,-0.7435477050835508,-2.1589631062318482
./gasopt-HBIL-structures/srs-mp2-mpyr/,mpyr-CF3SO3-p1-gasopt-frag0.out,[H],-250.6439417615202956,-1.0688125506736439,-0.2418211626258937,-0.8269913880475787
./gasopt-HBIL-structures/srs-mp2-TMEA/,TMEA-mOSO3-p1-gasopt-all.out,[H],-988.6891147028715068,-2.4428865398150972,-0.5991186991791962,-1.8437678406348619
./gasopt-HBIL-structures/srs-mp2-TMEA/,TMEA-CF3SO3-p1-gasopt-all.out,[H],-1210.4858545562869949,-2.9290960125203243,-0.7403779999551062,-2.1887180125642240
./gasopt-HBIL-structures/srs-mp2-TMEA/,TMEA-CF3SO3-p1-gasopt-frag0.out,[H],-251.8076205845729874,-1.1017777058379574,-0.2421516231415293,-0.8596260826962296
./gasopt-HBIL-structures/srs-mp2-TMEA/,TMEA-CF3SO3-p1-gasopt-frag1.out,[H],-958.5546001976010757,-1.8075321261117163,-0.4892476115346623,-1.3182845145769153
./gasopt-HBIL-structures/srs-mp2-TMEA/,TMEA-Cl-p1-gasopt-all.out,[H],-711.5149732825447018,-1.3186398150979548,-0.3006529768056461,-1.0179868382904507
./gasopt-HBIL-structures/srs-mp2-TMEA/,TMEA-Cl-p1-gasopt-frag0.out,[H],-251.8054764029604939,-1.1025873399799406,-0.2424457909300163,-0.8601415490495947
./gasopt-HBIL-structures/srs-mp2-TMEA/,TMEA-Cl-p1-gasopt-frag1.out,[H],-459.5646668064150617,-0.1969193331896121,-0.0493668449821771,-0.1475524882074350
./gasopt-HBIL-structures/srs-mp2-TMEA/,TMEA-mOSO3-p1-gasopt-frag1.out,[H],-736.7500473616881891,-1.3209197611741679,-0.3476781361579965,-0.9732416250159680
./gasopt-HBIL-structures/srs-mp2-TMEA/,TMEA-mOSO3-p1-gasopt-frag0.out,[H],-251.8067085752275602,-1.1019102358897366,-0.2421658717498697,-0.8597443641396478
./gasopt-HBIL-structures/srs-mp2-TMEA/,TMEA-mSO3-p1-gasopt-frag0.out,[H],-251.8068513274817519,-1.1019565073480890,-0.2421926162895563,-0.8597638910583227
./gasopt-HBIL-structures/srs-mp2-TMEA/,TMEA-mSO3-p1-gasopt-all.out,[H],-913.8047227321081891,-2.2100037197338560,-0.5360885973966254,-1.6739151223361017
./gasopt-HBIL-structures/srs-mp2-TMEA/,TMEA-NO3-p1-gasopt-all.out,[H],-530.9685006729527004,-2.0418442597262159,-0.5016128955800985,-1.5402313641420686
./gasopt-HBIL-structures/srs-mp2-TMEA/,TMEA-mSO3-p1-gasopt-frag1.out,[H],-661.8572852156650015,-1.0887191454206446,-0.2847837480385788,-0.8039353973820071
./gasopt-HBIL-structures/srs-mp2-TMEA/,TMEA-NO3-p1-gasopt-frag0.out,[H],-251.8070734855468800,-1.1021423095584018,-0.2423202577409195,-0.8598220518173068
./gasopt-HBIL-structures/srs-mp2-TMEA/,TMEA-NO3-p1-gasopt-frag1.out,[H],-279.0255475282659177,-0.9204683363062445,-0.2505739922669358,-0.6698943440390630
